item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
low fat,0.011539622,dairy,163.5526,supermarket,tier 1,12.1,small,2302.3364
low fat,0.0,soft drinks,111.186,supermarket,tier 2,4.59,medium,1245.046
low fat,0.077427883,frozen foods,41.8454,grocery store,tier 1,12.857645184136183,small,41.9454
low fat,0.012659235,snack foods,140.718,supermarket,tier 3,18.2,medium,2656.542
low fat,0.007294652,meat,198.1426,supermarket,tier 2,11.3,medium,988.713
low fat,0.172453254,fruits and vegetables,115.1518,supermarket,tier 3,15.6,high,683.1108
low fat,0.033807904,household,258.9962,grocery store,tier 3,6.235,medium,258.9962
regular,0.090913642,frozen foods,231.2984,supermarket,tier 1,14.35,small,3243.7776
low fat,0.024705597,household,145.1102,supermarket,tier 2,21.25,medium,1603.9122
regular,0.090008963,fruits and vegetables,164.0526,grocery store,tier 3,11.1,medium,164.4526
low fat,0.093170838,household,127.3652,supermarket,tier 1,5.945,medium,1549.9824
regular,0.032454046,frozen foods,144.8102,supermarket,tier 1,10.895,small,3062.0142
regular,0.18520944,canned,212.9902,supermarket,tier 2,13.65,medium,3185.853
low fat,0.019462623,snack foods,120.8756,supermarket,tier 2,21.25,medium,1575.2828
low fat,0.026848529,frozen foods,264.891,supermarket,tier 3,17.5,high,4996.829
regular,0.096295326,meat,133.4942,supermarket,tier 2,15.1,medium,1457.4362
low fat,0.174934513,soft drinks,145.0102,supermarket,tier 3,5.655,high,1895.5326
regular,0.101338651,canned,232.63,supermarket,tier 3,12.857645184136183,medium,5359.69
low fat,0.035728302,health and hygiene,95.212,supermarket,tier 2,16.5,medium,838.908
regular,0.030211742,canned,59.322,supermarket,tier 3,13.0,medium,539.298
low fat,0.048092816,hard drinks,159.2946,supermarket,tier 1,10.5,medium,1893.5352
low fat,0.044869794,soft drinks,76.467,supermarket,tier 2,14.8,small,1531.34
regular,0.060134441,frozen foods,153.0656,supermarket,tier 3,12.857645184136183,medium,6024.1584
low fat,0.162211939,snack foods,107.0622,supermarket,tier 2,10.85,small,741.0354
low fat,0.034845668,snack foods,242.7828,supermarket,tier 3,14.15,high,3167.8764
low fat,0.02681843,meat,126.002,supermarket,tier 3,9.8,high,2150.534
low fat,0.029667053,baking goods,94.4436,supermarket,tier 3,6.445,high,1134.5232
low fat,0.022602061,frozen foods,98.1068,supermarket,tier 1,7.075,medium,1458.102
low fat,0.032442388,baking goods,178.366,supermarket,tier 2,20.85,small,4673.916
low fat,0.073516952,others,65.9142,supermarket,tier 2,11.15,medium,790.9704
regular,0.0,fruits and vegetables,234.4958,supermarket,tier 2,20.35,medium,1402.1748
low fat,0.0,soft drinks,129.9652,supermarket,tier 3,6.865,high,2324.9736
regular,0.092413792,frozen foods,183.6266,supermarket,tier 2,18.35,medium,1844.266
regular,0.235183205,canned,41.548,grocery store,tier 1,12.857645184136183,small,79.896
low fat,0.024190156,dairy,34.4874,supermarket,tier 2,12.6,small,494.0236
low fat,0.066065799,household,61.351,supermarket,tier 2,20.2,medium,1201.769
low fat,0.156935553,meat,160.6578,supermarket,tier 3,17.2,medium,1925.4936
regular,0.091054989,frozen foods,231.8984,supermarket,tier 1,14.35,medium,4633.968
regular,0.082215187,fruits and vegetables,91.4488,supermarket,tier 2,12.5,medium,1086.5856
low fat,0.008575615,baking goods,80.2618,supermarket,tier 3,18.0,medium,644.4944
low fat,0.085447928,fruits and vegetables,165.85,supermarket,tier 2,5.655,medium,1830.95
regular,0.040172077,canned,188.553,supermarket,tier 3,8.6,high,3795.06
regular,0.074731477,breads,77.5986,supermarket,tier 1,7.72,small,1947.465
low fat,0.103752817,dairy,155.1998,grocery store,tier 3,14.5,medium,307.5996
low fat,0.12961476,breads,86.1856,supermarket,tier 2,16.75,medium,1406.1696
low fat,0.019402371,hard drinks,38.7164,supermarket,tier 1,11.65,medium,579.246
low fat,0.026182758,snack foods,253.6356,supermarket,tier 1,17.5,medium,5086.712
low fat,0.056945936,snack foods,214.6218,supermarket,tier 2,6.865,medium,1923.4962
low fat,0.059281315,seafood,111.586,grocery store,tier 1,12.857645184136183,small,339.558
low fat,0.074345142,household,230.901,supermarket,tier 3,17.6,high,4364.319
low fat,0.038032068,frozen foods,61.351,supermarket,tier 2,9.31,medium,822.263
low fat,0.025953257,household,179.5976,supermarket,tier 1,20.25,small,2535.3664
regular,0.085763562,frozen foods,49.0692,supermarket,tier 3,15.5,high,295.6152
low fat,0.070555571,household,216.0192,supermarket,tier 2,8.42,small,2372.9112
regular,0.074152133,canned,88.6198,supermarket,tier 2,12.5,medium,1395.5168
regular,0.015965308,snack foods,229.4352,supermarket,tier 1,17.0,small,4809.7392
low fat,0.089345074,household,191.9504,supermarket,tier 3,18.35,medium,5369.0112
regular,0.024892129,soft drinks,37.8822,supermarket,tier 1,16.75,medium,589.233
low fat,0.032152004,canned,50.6008,supermarket,tier 1,10.1,medium,404.8064
regular,0.086077865,fruits and vegetables,143.8102,grocery store,tier 1,12.857645184136183,small,291.6204
low fat,0.026882496,meat,126.302,supermarket,tier 1,9.8,medium,3036.048
regular,0.171093639,dairy,155.663,supermarket,tier 1,18.25,medium,2034.019
regular,0.042542484,frozen foods,161.921,supermarket,tier 1,17.7,medium,2120.573
low fat,0.099242622,household,46.306,supermarket,tier 3,13.0,high,699.09
low fat,0.036490369,fruits and vegetables,140.8154,supermarket,tier 2,9.6,medium,1843.6002
low fat,0.092272132,fruits and vegetables,128.7994,grocery store,tier 3,7.52,medium,128.4994
low fat,0.036140297,fruits and vegetables,120.0756,supermarket,tier 1,20.5,small,2302.3364
low fat,0.166513779,dairy,38.0506,supermarket,tier 3,15.75,medium,265.6542
low fat,0.059037538,household,237.7248,supermarket,tier 3,12.857645184136183,medium,2607.2728
regular,0.0,soft drinks,39.3822,supermarket,tier 1,16.75,small,353.5398
regular,0.113217223,fruits and vegetables,191.1504,supermarket,tier 1,15.35,small,1725.7536
low fat,0.050011058,health and hygiene,126.7336,supermarket,tier 3,8.76,high,639.168
low fat,0.178975721,dairy,155.5288,supermarket,tier 2,18.1,medium,1571.288
low fat,0.008499464,baking goods,81.3618,supermarket,tier 3,12.857645184136183,medium,1530.6742
low fat,0.072410764,frozen foods,122.5098,supermarket,tier 1,5.765,medium,1084.5882
low fat,0.028009382,meat,141.718,grocery store,tier 3,17.5,medium,419.454
low fat,0.044607161,canned,164.2842,supermarket,tier 1,6.52,small,2818.3314
low fat,0.139552827,dairy,105.6306,supermarket,tier 1,7.785,small,418.1224
low fat,0.024069113,fruits and vegetables,56.2272,supermarket,tier 3,10.65,medium,559.272
low fat,0.072952298,canned,76.0986,supermarket,tier 1,17.25,medium,623.1888
low fat,0.137870237,baking goods,175.037,grocery store,tier 1,12.857645184136183,small,352.874
regular,0.034531702,canned,142.2496,supermarket,tier 3,12.857645184136183,medium,2399.5432
low fat,0.019292355,health and hygiene,129.9994,supermarket,tier 3,12.857645184136183,medium,3340.9844
regular,0.105307659,baking goods,102.0648,supermarket,tier 1,11.15,small,1038.648
regular,0.010963269,meat,110.9544,supermarket,tier 3,11.65,medium,335.5632
low fat,0.099589909,frozen foods,109.1886,supermarket,tier 3,12.857645184136183,medium,4225.1668
regular,0.0,fruits and vegetables,193.0504,supermarket,tier 1,15.35,medium,2492.7552
low fat,0.005977465,household,163.3526,supermarket,tier 2,6.36,small,2631.2416
low fat,0.0,baking goods,111.8544,supermarket,tier 3,15.6,medium,1454.1072
regular,0.122208091,frozen foods,119.7466,supermarket,tier 2,20.7,medium,4006.7844
low fat,0.034424278,soft drinks,171.8422,supermarket,tier 3,7.97,high,2069.3064
low fat,0.020913071,dairy,120.1782,supermarket,tier 2,13.1,medium,2026.0294
low fat,0.020688969,fruits and vegetables,88.183,supermarket,tier 3,20.5,medium,719.064
low fat,0.021619564,canned,50.6982,supermarket,tier 1,8.645,medium,736.3748
low fat,0.067011609,snack foods,197.1084,supermarket,tier 2,14.1,medium,2182.4924
regular,0.06117708,meat,121.8388,supermarket,tier 1,5.15,small,3219.8088
low fat,0.174621343,snack foods,104.2964,supermarket,tier 1,9.3,medium,1998.7316
low fat,0.031199028,seafood,159.4604,supermarket,tier 3,10.395,high,316.9208
regular,0.026420581,meat,250.9408,grocery store,tier 1,12.857645184136183,small,1001.3632
regular,0.0,frozen foods,83.2592,supermarket,tier 2,20.5,medium,1155.8288
low fat,0.038604817,snack foods,236.3564,supermarket,tier 2,13.35,medium,2145.2076
low fat,0.01938106,others,164.321,supermarket,tier 3,12.857645184136183,medium,5546.114
low fat,0.087158654,dairy,95.141,supermarket,tier 2,16.25,small,2220.443
regular,0.012749289,snack foods,58.8588,supermarket,tier 2,13.65,small,973.3996
low fat,0.076791671,household,116.4492,supermarket,tier 3,7.235,high,2316.984
regular,0.029700018,fruits and vegetables,140.3838,supermarket,tier 1,17.75,medium,1404.838
low fat,0.019382568,health and hygiene,129.3994,supermarket,tier 2,18.0,small,3340.9844
regular,0.131973625,fruits and vegetables,187.9872,supermarket,tier 3,12.15,high,2458.1336
low fat,0.078103689,canned,91.1804,supermarket,tier 3,16.25,high,1929.4884
low fat,0.0,household,114.686,supermarket,tier 3,17.1,medium,1358.232
low fat,0.035384612,snack foods,180.3318,supermarket,tier 2,19.2,medium,3428.2042
regular,0.128449055,soft drinks,186.5924,supermarket,tier 3,8.27,medium,4442.2176
low fat,0.039988162,frozen foods,55.7298,supermarket,tier 3,12.857645184136183,medium,1024.6662
regular,0.023454399,dairy,181.9608,supermarket,tier 2,11.35,medium,1653.8472
low fat,0.144006886,health and hygiene,94.741,supermarket,tier 3,8.645,medium,1061.951
regular,0.214423791,fruits and vegetables,111.6544,grocery store,tier 1,12.857645184136183,small,335.5632
low fat,0.0,dairy,44.7744,supermarket,tier 2,11.15,medium,181.0976
low fat,0.053330653,fruits and vegetables,56.793,supermarket,tier 2,19.7,medium,848.895
regular,0.03822479,dairy,99.8726,supermarket,tier 2,6.905,medium,587.2356
low fat,0.06449461,snack foods,259.2646,supermarket,tier 2,20.2,medium,3091.9752
low fat,0.030501281,others,180.566,supermarket,tier 2,17.75,small,3415.554
low fat,0.064921764,canned,88.1198,supermarket,tier 1,19.7,small,1744.396
low fat,0.020310046,soft drinks,218.0508,supermarket,tier 3,15.35,high,3038.7112
regular,0.034411238,baking goods,98.6726,supermarket,tier 1,14.3,small,782.9808
low fat,0.01043823,canned,115.8808,supermarket,tier 1,6.425,small,1757.712
low fat,0.029691762,baking goods,92.6436,supermarket,tier 1,6.445,small,1039.9796
low fat,0.122289654,fruits and vegetables,46.3402,supermarket,tier 2,11.8,medium,275.6412
regular,0.039057677,breakfast,155.963,supermarket,tier 3,12.857645184136183,medium,3285.723
regular,0.062256921,frozen foods,148.0418,supermarket,tier 1,18.5,small,2059.9852
low fat,0.036494521,frozen foods,179.0976,supermarket,tier 3,12.857645184136183,medium,5976.2208
low fat,0.063430788,meat,65.4826,grocery store,tier 3,12.15,medium,258.3304
regular,0.065841719,snack foods,179.866,supermarket,tier 3,15.25,high,2696.49
low fat,0.054585372,health and hygiene,196.5084,supermarket,tier 3,10.1,high,595.2252
low fat,0.052176861,snack foods,122.8072,supermarket,tier 1,17.85,small,857.5504
low fat,0.061154604,breakfast,165.3526,supermarket,tier 1,7.865,medium,1151.1682
low fat,0.028357839,canned,163.2894,supermarket,tier 2,7.96,small,4530.1032
low fat,0.14113846,snack foods,155.0998,supermarket,tier 3,6.035,high,3691.1952
regular,0.16767231,fruits and vegetables,124.2388,grocery store,tier 3,20.7,medium,247.6776
low fat,0.143303291,health and hygiene,96.341,supermarket,tier 3,8.645,high,193.082
regular,0.020442889,meat,98.0042,supermarket,tier 1,12.0,medium,1587.2672
low fat,0.113072194,soft drinks,35.8848,supermarket,tier 1,15.2,medium,596.5568
low fat,0.077454252,health and hygiene,59.2536,supermarket,tier 1,20.1,small,735.0432
low fat,0.077219509,health and hygiene,56.493,supermarket,tier 2,13.65,small,509.337
low fat,0.036159635,fruits and vegetables,110.7228,grocery store,tier 3,8.775,medium,331.5684
low fat,0.050392993,canned,118.4124,supermarket,tier 2,16.6,medium,3199.8348
low fat,0.023974769,dairy,99.0042,supermarket,tier 2,18.75,medium,694.4294
low fat,0.142393355,others,36.419,grocery store,tier 1,12.857645184136183,small,109.857
low fat,0.0,snack foods,120.9072,supermarket,tier 1,20.35,medium,1470.0864
low fat,0.014359584,household,100.8332,supermarket,tier 3,19.75,medium,1537.998
regular,0.140090284,canned,265.1884,supermarket,tier 3,17.0,medium,6359.7216
regular,0.140458316,seafood,169.7764,supermarket,tier 1,5.365,medium,3263.7516
low fat,0.045818773,frozen foods,138.718,supermarket,tier 3,10.0,high,1398.18
low fat,0.06355415,frozen foods,149.4708,supermarket,tier 2,13.3,small,1354.2372
low fat,0.083019163,canned,180.2002,supermarket,tier 2,19.5,medium,5193.9058
regular,0.054484461,breads,130.131,supermarket,tier 1,8.6,small,1557.972
low fat,0.0,dairy,77.6012,supermarket,tier 1,13.35,small,986.7156
low fat,0.147255604,breads,93.7436,supermarket,tier 2,17.85,medium,1701.7848
low fat,0.021431134,baking goods,157.0288,supermarket,tier 1,20.7,small,2199.8032
low fat,0.022395357,fruits and vegetables,96.5094,supermarket,tier 2,18.1,small,1332.9316
low fat,0.008903212,meat,120.9756,supermarket,tier 3,12.857645184136183,medium,2787.0388
low fat,0.052165855,health and hygiene,125.073,supermarket,tier 3,17.0,high,1108.557
regular,0.050085152,fruits and vegetables,164.7526,supermarket,tier 1,11.85,small,1315.6208
low fat,0.048157338,household,106.1622,supermarket,tier 2,9.195,medium,2117.244
low fat,0.143422643,health and hygiene,95.841,supermarket,tier 1,8.645,small,2027.361
low fat,0.185218446,household,36.3216,supermarket,tier 2,7.67,medium,415.4592
regular,0.133144259,frozen foods,190.8846,grocery store,tier 1,12.857645184136183,small,191.0846
low fat,0.090486828,household,195.211,supermarket,tier 3,16.35,high,2553.343
regular,0.030151351,baking goods,98.7384,supermarket,tier 1,8.3,small,492.692
regular,0.074338562,dairy,255.5356,supermarket,tier 2,12.6,medium,9664.7528
low fat,0.03555434,fruits and vegetables,37.4506,supermarket,tier 2,8.3,medium,796.9626
low fat,0.092145264,breads,120.7098,supermarket,tier 3,12.857645184136183,medium,3735.8038
regular,0.127416049,snack foods,167.4816,supermarket,tier 3,12.857645184136183,medium,1006.6896
low fat,0.031200065,household,174.7054,supermarket,tier 1,7.285,medium,6303.7944
regular,0.161030847,canned,251.2408,grocery store,tier 1,12.857645184136183,small,1001.3632
low fat,0.072278769,snack foods,120.6098,supermarket,tier 3,6.195,medium,1807.647
low fat,0.136512858,snack foods,128.7678,supermarket,tier 1,6.405,medium,3052.0272
low fat,0.14032811,hard drinks,109.1596,grocery store,tier 3,6.385,medium,107.8596
regular,0.046982429,baking goods,108.157,supermarket,tier 2,8.38,medium,549.285
low fat,0.031023835,fruits and vegetables,104.099,supermarket,tier 3,12.5,high,309.597
regular,0.127412338,meat,111.3202,grocery store,tier 3,17.6,medium,337.5606
regular,0.067688124,breads,258.8988,supermarket,tier 2,5.695,small,5396.9748
low fat,0.105068444,snack foods,156.663,supermarket,tier 2,16.75,medium,2816.334
regular,0.006295472,baking goods,122.4098,supermarket,tier 3,12.857645184136183,medium,3735.8038
low fat,0.0,dairy,117.8782,supermarket,tier 2,13.1,small,2741.0986
low fat,0.029638267,household,42.6086,supermarket,tier 2,9.6,small,133.8258
regular,0.165328057,fruits and vegetables,170.6764,supermarket,tier 2,13.15,small,3435.528
low fat,0.016812745,hard drinks,180.666,supermarket,tier 3,12.1,high,4134.618
low fat,0.03717912,soft drinks,162.5526,supermarket,tier 2,17.25,small,5920.2936
low fat,0.176991029,fruits and vegetables,221.5772,supermarket,tier 2,19.85,medium,3558.0352
low fat,0.119513002,household,93.4094,supermarket,tier 2,8.695,small,856.8846
low fat,0.069524391,household,91.8146,supermarket,tier 1,8.6,medium,2371.5796
regular,0.025973384,snack foods,79.6302,supermarket,tier 2,13.65,medium,554.6114
low fat,0.042941559,breads,102.9332,grocery store,tier 1,12.857645184136183,small,102.5332
low fat,0.058091482,dairy,245.1802,supermarket,tier 2,13.8,small,5650.6446
low fat,0.014660821,baking goods,85.125,supermarket,tier 2,7.975,medium,2663.2
regular,0.238831875,fruits and vegetables,88.2514,grocery store,tier 3,18.0,medium,88.5514
low fat,0.028533032,dairy,151.434,supermarket,tier 3,8.93,medium,1225.072
regular,0.005525913,fruits and vegetables,168.279,supermarket,tier 3,11.35,high,2376.906
low fat,0.048932713,snack foods,144.476,grocery store,tier 1,12.857645184136183,small,146.476
low fat,0.132275338,baking goods,123.8388,grocery store,tier 1,12.857645184136183,small,123.8388
low fat,0.0,household,115.4518,supermarket,tier 2,9.1,medium,2390.8878
low fat,0.0,baking goods,148.705,supermarket,tier 1,5.635,medium,1198.44
regular,0.057655493,meat,152.6366,supermarket,tier 3,11.8,medium,1662.5026
low fat,0.036033639,snack foods,183.7924,supermarket,tier 2,13.65,medium,2591.2936
regular,0.029129907,snack foods,188.4898,supermarket,tier 3,6.61,medium,4677.245
low fat,0.049823902,dairy,82.225,supermarket,tier 3,7.02,high,2746.425
regular,0.038042233,baking goods,154.2656,supermarket,tier 3,17.75,medium,3398.2432
low fat,0.044624064,household,245.4802,supermarket,tier 3,9.3,high,3193.8426
low fat,0.0,meat,244.2512,supermarket,tier 2,15.1,medium,3635.268
low fat,0.031467128,baking goods,91.8462,supermarket,tier 2,8.195,medium,2313.655
low fat,0.081465335,meat,220.7798,supermarket,tier 3,12.5,medium,6611.394
low fat,0.072097449,snack foods,119.3098,supermarket,tier 1,6.195,medium,1205.098
low fat,0.120256303,hard drinks,39.2506,grocery store,tier 3,8.365,medium,75.9012
regular,0.139484292,baking goods,94.312,supermarket,tier 3,12.857645184136183,medium,2516.724
low fat,0.140603316,hard drinks,252.8382,supermarket,tier 1,15.75,small,6308.455
low fat,0.021427082,baking goods,156.5288,supermarket,tier 2,20.7,small,1571.288
low fat,0.036110222,fruits and vegetables,120.1756,supermarket,tier 3,20.5,high,2059.9852
low fat,0.057654132,dairy,83.1566,supermarket,tier 2,18.7,medium,1606.5754
regular,0.077193256,snack foods,112.7518,supermarket,tier 2,19.35,medium,683.1108
low fat,0.036399734,dairy,219.3482,supermarket,tier 2,20.25,medium,8323.8316
low fat,0.103481775,baking goods,150.005,supermarket,tier 2,5.635,medium,1797.66
regular,0.03828933,baking goods,64.751,supermarket,tier 3,7.22,high,126.502
low fat,0.076193763,baking goods,89.783,supermarket,tier 1,15.1,medium,2247.075
low fat,0.044463491,snack foods,127.102,supermarket,tier 1,17.85,small,2024.032
low fat,0.022587621,meat,143.7812,supermarket,tier 2,6.895,medium,1994.7368
regular,0.020760673,breakfast,128.7994,supermarket,tier 2,21.1,medium,1798.9916
low fat,0.026074491,household,48.6376,supermarket,tier 3,19.85,medium,575.2512
low fat,0.0,health and hygiene,110.2544,supermarket,tier 3,20.0,high,1454.1072
regular,0.091283986,frozen foods,232.6984,supermarket,tier 3,14.35,medium,2316.984
low fat,0.012679191,snack foods,139.818,supermarket,tier 2,18.2,medium,838.908
low fat,0.033901442,soft drinks,56.2614,supermarket,tier 1,19.6,small,773.6596
low fat,0.041177505,soft drinks,140.3154,supermarket,tier 2,11.6,medium,2552.6772
low fat,0.030591255,starchy foods,251.404,supermarket,tier 3,12.85,high,2277.036
low fat,0.013183517,household,143.1154,supermarket,tier 3,8.18,medium,1843.6002
regular,0.017547958,meat,48.3718,supermarket,tier 2,16.0,small,614.5334
low fat,0.092834313,dairy,77.667,supermarket,tier 1,20.7,medium,2220.443
low fat,0.081260969,meat,221.7798,supermarket,tier 1,12.5,medium,3085.3172
regular,0.0,fruits and vegetables,178.5318,grocery store,tier 1,12.857645184136183,small,180.4318
regular,0.107274301,dairy,221.1772,supermarket,tier 2,11.8,medium,3113.2808
low fat,0.007256127,baking goods,50.4034,supermarket,tier 2,7.09,medium,340.2238
low fat,0.167243769,household,176.2712,supermarket,tier 3,17.35,high,2988.1104
low fat,0.033160417,household,119.6124,supermarket,tier 1,11.1,medium,2251.7356
low fat,0.042687151,frozen foods,195.911,supermarket,tier 1,5.19,medium,2946.165
low fat,0.089186083,frozen foods,194.3452,supermarket,tier 3,18.25,medium,4502.1396
low fat,0.06316338,breakfast,132.2626,supermarket,tier 2,6.425,small,2098.6016
regular,0.019107027,soft drinks,48.4692,supermarket,tier 3,12.857645184136183,medium,1034.6532
regular,0.058918844,fruits and vegetables,169.7448,supermarket,tier 1,14.5,medium,3238.4512
low fat,0.128814669,snack foods,107.6622,supermarket,tier 2,19.0,medium,1164.4842
regular,0.02455854,breads,95.6068,supermarket,tier 2,5.26,medium,2332.9632
regular,0.050070476,canned,77.896,supermarket,tier 1,10.3,small,1278.336
low fat,0.012656359,meat,37.8822,supermarket,tier 3,12.857645184136183,medium,1021.3372
low fat,0.024276035,dairy,45.3718,supermarket,tier 2,19.6,medium,614.5334
low fat,0.012215675,fruits and vegetables,162.7894,supermarket,tier 3,12.857645184136183,medium,5500.8396
regular,0.122519571,snack foods,93.0436,supermarket,tier 3,12.857645184136183,medium,2363.59
low fat,0.028516696,baking goods,194.6136,supermarket,tier 2,9.3,small,3110.6176
regular,0.05436436,starchy foods,63.8168,supermarket,tier 3,12.857645184136183,medium,958.752
regular,0.143831787,snack foods,169.979,grocery store,tier 3,11.15,medium,169.779
low fat,0.071832909,hard drinks,36.1506,supermarket,tier 2,8.365,small,721.0614
low fat,0.116226984,fruits and vegetables,95.9436,supermarket,tier 2,8.615,small,2741.7644
regular,0.065009745,dairy,79.5986,supermarket,tier 3,16.0,high,934.7832
low fat,0.020423549,snack foods,249.0092,supermarket,tier 1,7.42,medium,2988.1104
low fat,0.09301462,household,52.7956,supermarket,tier 1,8.97,small,1037.3164
low fat,0.020280476,health and hygiene,49.1034,grocery store,tier 3,15.2,medium,194.4136
low fat,0.028714747,household,151.9708,supermarket,tier 3,12.15,medium,3611.2992
low fat,0.041220035,household,131.231,supermarket,tier 2,19.2,small,3635.268
regular,0.043386131,snack foods,80.2302,grocery store,tier 3,13.65,medium,79.2302
regular,0.0,baking goods,96.2068,supermarket,tier 1,16.5,small,3013.4108
regular,0.009923732,meat,152.8366,supermarket,tier 2,6.26,medium,3778.415
low fat,0.176573035,baking goods,157.4604,supermarket,tier 2,11.1,medium,3010.7476
low fat,0.079293753,soft drinks,111.286,supermarket,tier 3,6.135,medium,2263.72
regular,0.041726942,fruits and vegetables,122.0072,supermarket,tier 3,12.6,medium,1470.0864
regular,0.069909188,soft drinks,163.2868,grocery store,tier 1,12.857645184136183,small,491.3604
regular,0.139330557,canned,109.5228,supermarket,tier 3,12.857645184136183,medium,3426.2068
low fat,0.019031184,snack foods,235.5248,supermarket,tier 2,15.2,small,4740.496
low fat,0.051544658,soft drinks,142.5154,grocery store,tier 3,13.85,medium,141.8154
low fat,0.185596553,household,35.7216,supermarket,tier 3,7.67,medium,69.2432
regular,0.030371121,frozen foods,101.799,supermarket,tier 3,5.88,medium,1960.781
low fat,0.119698523,others,143.047,supermarket,tier 3,12.857645184136183,medium,3578.675
regular,0.077284566,frozen foods,172.4106,supermarket,tier 1,11.6,medium,4277.765
regular,0.024342578,frozen foods,113.6176,supermarket,tier 2,8.39,medium,2862.94
regular,0.028062401,breads,44.0402,grocery store,tier 1,12.857645184136183,small,91.8804
low fat,0.153592956,snack foods,228.0352,grocery store,tier 3,15.2,medium,458.0704
low fat,0.011556919,frozen foods,94.741,supermarket,tier 3,12.857645184136183,medium,1641.197
regular,0.094567181,breakfast,104.5332,supermarket,tier 1,7.895,small,1845.5976
low fat,0.015291576,hard drinks,106.1938,supermarket,tier 3,18.35,high,1607.907
low fat,0.122392031,canned,133.1942,supermarket,tier 3,15.7,high,2782.3782
low fat,0.039980644,snack foods,227.3694,supermarket,tier 1,11.65,medium,4567.388
regular,0.148737487,canned,155.1314,grocery store,tier 1,12.857645184136183,small,155.1314
regular,0.173462841,snack foods,157.6972,supermarket,tier 3,16.0,medium,2960.1468
regular,0.106968577,baking goods,180.5634,supermarket,tier 2,16.0,medium,2726.451
regular,0.176244038,snack foods,173.6764,grocery store,tier 3,15.6,medium,515.3292
low fat,0.109990885,fruits and vegetables,172.908,supermarket,tier 2,7.1,small,2769.728
regular,0.085268317,snack foods,229.7668,supermarket,tier 1,10.65,medium,3916.2356
low fat,0.037955094,frozen foods,62.151,supermarket,tier 1,9.31,small,1201.769
regular,0.0,fruits and vegetables,227.5694,supermarket,tier 1,6.78,medium,3653.9104
low fat,0.093862362,household,115.9492,grocery store,tier 3,10.1,medium,231.6984
low fat,0.168064909,household,176.2712,supermarket,tier 3,17.35,medium,1230.3984
low fat,0.298205272,hard drinks,55.7614,grocery store,tier 1,12.857645184136183,small,110.5228
low fat,0.055908268,baking goods,99.8016,supermarket,tier 2,17.35,small,607.2096
regular,0.02236923,breads,104.799,supermarket,tier 3,9.6,medium,1341.587
low fat,0.032072321,household,102.2016,supermarket,tier 1,9.0,medium,1416.8224
regular,0.124668026,snack foods,261.091,supermarket,tier 3,12.857645184136183,medium,5522.811
low fat,0.031230059,fruits and vegetables,160.3578,supermarket,tier 3,6.055,medium,1765.0358
regular,0.112840108,soft drinks,122.0388,supermarket,tier 1,8.85,medium,1238.388
low fat,0.054428368,breads,84.9566,supermarket,tier 3,17.1,medium,1014.6792
regular,0.054763518,frozen foods,150.9366,supermarket,tier 2,20.1,medium,3476.1418
regular,0.02747716,canned,87.9856,supermarket,tier 3,12.857645184136183,medium,3251.7672
low fat,0.044539371,snack foods,85.3198,grocery store,tier 3,15.25,medium,261.6594
low fat,0.041973712,health and hygiene,35.7216,supermarket,tier 2,12.35,medium,519.324
low fat,0.30374337,snack foods,196.011,grocery store,tier 1,12.857645184136183,small,589.233
low fat,0.04442649,snack foods,124.902,supermarket,tier 3,17.85,high,1897.53
low fat,0.076975118,snack foods,161.8236,supermarket,tier 1,18.6,medium,1611.236
regular,0.048426708,frozen foods,258.7278,supermarket,tier 3,12.857645184136183,medium,5466.8838
regular,0.045542628,snack foods,170.7132,supermarket,tier 3,12.857645184136183,medium,4904.2828
low fat,0.034543718,health and hygiene,99.7726,supermarket,tier 2,5.51,medium,978.726
regular,0.07278643,frozen foods,49.4376,grocery store,tier 1,12.857645184136183,small,191.7504
regular,0.075753207,meat,111.1202,supermarket,tier 3,12.857645184136183,medium,3150.5656
low fat,0.156269303,meat,159.6578,supermarket,tier 2,17.2,small,3048.6982
low fat,0.141792841,starchy foods,89.7172,supermarket,tier 1,20.5,small,1159.8236
low fat,0.103195401,fruits and vegetables,117.8466,supermarket,tier 2,16.6,medium,942.7728
regular,0.170795745,dairy,154.463,supermarket,tier 2,18.25,small,2190.482
regular,0.04407225,breads,109.057,supermarket,tier 3,14.8,medium,1428.141
regular,0.012327847,starchy foods,173.8738,grocery store,tier 1,12.857645184136183,small,347.5476
low fat,0.081623275,fruits and vegetables,148.0734,supermarket,tier 2,7.02,medium,1930.1542
low fat,0.025988508,frozen foods,146.6076,supermarket,tier 2,15.1,small,2364.9216
regular,0.030143704,snack foods,222.0114,supermarket,tier 3,12.857645184136183,medium,6207.9192
regular,0.170646494,meat,46.3376,supermarket,tier 3,12.857645184136183,medium,2109.2544
regular,0.078347922,canned,141.8838,grocery store,tier 3,17.1,medium,280.9676
low fat,0.212293753,canned,92.2778,grocery store,tier 1,12.857645184136183,small,469.389
regular,0.057290978,fruits and vegetables,242.7512,supermarket,tier 3,11.0,medium,1938.8096
low fat,0.082534287,dairy,191.1504,supermarket,tier 2,10.8,small,4410.2592
low fat,0.046469277,breads,123.8414,supermarket,tier 2,15.0,medium,1340.2554
low fat,0.066816565,household,192.2478,supermarket,tier 2,11.3,medium,1356.2346
