item_fat_content,item_visibility,item_type,item_mrp,outlet_type,outlet_location_type,item_weight_mean,outlet_size_mode,item_outlet_sales
regular,0.072851756,frozen foods,197.1426,supermarket,tier 3,13.65,high,3954.852
regular,0.011072421,snack foods,85.354,supermarket,tier 3,12.857645184136183,medium,2077.296
regular,0.031494041,canned,98.87,supermarket,tier 1,13.65,medium,2197.14
low fat,0.029667053,baking goods,94.4436,supermarket,tier 3,6.445,high,1134.5232
low fat,0.0,household,111.9544,supermarket,tier 2,8.895,small,1565.9616
low fat,0.022099982,dairy,110.1886,supermarket,tier 1,16.7,medium,1334.2632
regular,0.011372972,frozen foods,89.6488,supermarket,tier 1,6.115,small,1267.6832
regular,0.091310237,meat,96.9094,grocery store,tier 3,11.3,medium,190.4188
regular,0.033437991,meat,153.2314,supermarket,tier 1,9.3,small,2326.971
low fat,0.029117482,household,123.0414,supermarket,tier 1,7.725,medium,1583.9382
low fat,0.039071642,snack foods,145.3418,supermarket,tier 1,18.0,medium,882.8508
low fat,0.119362409,frozen foods,249.4434,supermarket,tier 2,17.0,small,5960.2416
regular,0.094109236,breakfast,102.9332,supermarket,tier 3,12.857645184136183,medium,3691.1952
low fat,0.02299122,fruits and vegetables,114.9492,supermarket,tier 2,12.8,medium,1737.738
regular,0.110010191,frozen foods,38.8506,supermarket,tier 2,15.85,small,341.5554
low fat,0.176748258,fruits and vegetables,82.7908,grocery store,tier 3,6.59,medium,83.8908
regular,0.0,soft drinks,43.0086,supermarket,tier 1,6.11,medium,713.7376
low fat,0.032463574,health and hygiene,139.9154,supermarket,tier 3,12.857645184136183,medium,4963.539
regular,0.035222503,fruits and vegetables,170.1448,supermarket,tier 2,9.5,medium,1874.8928
low fat,0.010055503,snack foods,163.7552,supermarket,tier 1,17.6,medium,1787.0072
low fat,0.034363029,baking goods,43.5086,supermarket,tier 2,20.0,small,401.4774
regular,0.0,fruits and vegetables,171.9764,supermarket,tier 2,13.15,medium,2404.8696
low fat,0.128349909,snack foods,106.5622,supermarket,tier 2,19.0,medium,1482.0708
low fat,0.128760294,fruits and vegetables,213.7902,supermarket,tier 2,8.1,medium,5946.9256
low fat,0.043964058,hard drinks,192.3846,supermarket,tier 3,9.3,medium,4586.0304
low fat,0.032470108,frozen foods,148.9392,supermarket,tier 3,12.857645184136183,medium,3728.48
low fat,0.094603404,soft drinks,187.0872,supermarket,tier 3,13.5,medium,3214.4824
low fat,0.047743195,canned,248.3092,supermarket,tier 3,7.725,high,6474.2392
low fat,0.0,fruits and vegetables,115.3492,supermarket,tier 3,12.857645184136183,medium,3823.0236
low fat,0.071557769,health and hygiene,165.7842,grocery store,tier 3,5.485,medium,165.7842
low fat,0.155105614,household,157.2604,grocery store,tier 3,13.15,medium,316.9208
low fat,0.014505108,meat,118.415,supermarket,tier 2,7.26,medium,1747.725
regular,0.093909644,snack foods,213.7244,supermarket,tier 1,10.5,medium,4022.7636
regular,0.077157727,soft drinks,232.4958,supermarket,tier 2,19.5,small,2804.3496
low fat,0.094957079,snack foods,143.5154,grocery store,tier 1,12.857645184136183,small,567.2616
low fat,0.072486326,canned,78.9986,supermarket,tier 3,12.857645184136183,medium,2259.0594
low fat,0.155694794,snack foods,177.637,supermarket,tier 2,21.25,medium,2999.429
low fat,0.20914265,meat,190.953,grocery store,tier 1,12.857645184136183,small,379.506
low fat,0.095298849,soft drinks,171.8106,supermarket,tier 3,14.15,high,3935.5438
low fat,0.038736781,hard drinks,127.4362,supermarket,tier 1,19.7,small,1510.0344
low fat,0.044000492,health and hygiene,148.2734,grocery store,tier 1,12.857645184136183,small,296.9468
regular,0.014720848,canned,89.9172,supermarket,tier 3,13.8,high,1516.6924
low fat,0.099090261,fruits and vegetables,94.0462,supermarket,tier 2,18.35,small,555.2772
low fat,0.047814463,household,179.266,supermarket,tier 2,11.3,medium,5033.448
regular,0.127066966,frozen foods,76.5354,supermarket,tier 1,8.35,medium,1655.1788
regular,0.076474728,frozen foods,191.8846,supermarket,tier 2,12.65,medium,1146.5076
regular,0.042860026,dairy,120.3782,supermarket,tier 2,16.7,medium,1668.4948
regular,0.141033536,seafood,173.6764,supermarket,tier 2,5.365,medium,858.882
low fat,0.044607161,canned,164.2842,supermarket,tier 1,6.52,small,2818.3314
low fat,0.041283361,starchy foods,182.4634,supermarket,tier 2,14.0,small,5452.902
regular,0.075444922,breads,146.0444,supermarket,tier 3,6.575,high,2612.5992
low fat,0.035143024,household,124.373,supermarket,tier 2,15.35,small,2093.941
regular,0.13725257,meat,183.7608,supermarket,tier 3,6.985,high,2940.1728
low fat,0.041831008,health and hygiene,186.6214,supermarket,tier 3,10.8,high,2261.0568
low fat,0.060967038,household,254.3698,supermarket,tier 2,14.85,small,4566.0564
regular,0.078943221,baking goods,152.7366,supermarket,tier 3,12.857645184136183,medium,1813.6392
regular,0.053837561,baking goods,120.8072,supermarket,tier 1,14.85,small,4287.752
low fat,0.039928582,others,83.2908,supermarket,tier 3,9.395,high,1258.362
low fat,0.021617996,fruits and vegetables,179.6976,supermarket,tier 2,13.5,medium,1810.976
regular,0.143495952,fruits and vegetables,88.7514,supermarket,tier 2,18.0,medium,1062.6168
regular,0.157701958,meat,158.7946,supermarket,tier 3,12.857645184136183,medium,5522.811
low fat,0.058719568,health and hygiene,111.0544,supermarket,tier 3,20.0,medium,894.8352
low fat,0.142618182,snack foods,123.2072,supermarket,tier 2,20.35,medium,1225.072
low fat,0.020573334,soft drinks,156.4656,supermarket,tier 2,8.785,small,2162.5184
low fat,0.030208465,health and hygiene,35.4874,supermarket,tier 3,12.857645184136183,medium,1693.7952
low fat,0.110234793,fruits and vegetables,171.708,supermarket,tier 2,7.1,medium,3115.944
low fat,0.093991286,baking goods,140.9812,supermarket,tier 2,14.85,medium,3277.0676
regular,0.067001825,frozen foods,259.1962,supermarket,tier 3,11.3,medium,5438.9202
regular,0.076314907,dairy,196.7794,supermarket,tier 2,20.25,medium,2731.1116
regular,0.022403117,dairy,250.9092,supermarket,tier 3,12.857645184136183,medium,8217.3036
low fat,0.030944666,snack foods,186.6582,supermarket,tier 3,12.857645184136183,medium,3715.164
low fat,0.02528802,frozen foods,83.325,grocery store,tier 3,5.48,medium,416.125
regular,0.057058545,fruits and vegetables,241.7512,supermarket,tier 1,11.0,small,3635.268
low fat,0.0,dairy,231.9668,supermarket,tier 1,14.1,medium,1842.9344
low fat,0.05486977,others,40.548,grocery store,tier 1,12.857645184136183,small,39.948
regular,0.029006239,snack foods,186.0898,supermarket,tier 2,6.61,small,2619.2572
low fat,0.034880143,canned,177.9344,supermarket,tier 2,5.94,small,4460.86
low fat,0.014713909,baking goods,83.125,supermarket,tier 2,7.975,medium,2579.975
low fat,0.047237246,others,112.5202,supermarket,tier 1,12.65,small,787.6414
low fat,0.032306341,health and hygiene,166.3526,supermarket,tier 1,11.15,medium,986.7156
low fat,0.100171568,health and hygiene,262.7226,grocery store,tier 3,6.825,medium,264.3226
low fat,0.013130031,household,142.6154,supermarket,tier 1,8.18,small,709.077
low fat,0.010096684,snack foods,160.4552,supermarket,tier 2,17.6,medium,2599.2832
low fat,0.055015935,baking goods,194.3452,supermarket,tier 1,15.75,medium,2740.4328
low fat,0.015460726,frozen foods,211.8928,supermarket,tier 1,12.15,small,5890.9984
regular,0.02346559,snack foods,197.6084,grocery store,tier 3,9.3,medium,595.2252
regular,0.017932223,snack foods,78.796,supermarket,tier 3,13.5,medium,239.688
regular,0.047420609,frozen foods,246.0144,supermarket,tier 2,9.695,small,4165.2448
regular,0.062547321,baking goods,88.383,supermarket,tier 3,12.857645184136183,medium,2067.309
regular,0.112410046,fruits and vegetables,192.2478,supermarket,tier 1,20.5,small,3874.956
regular,0.019511288,dairy,262.591,supermarket,tier 1,14.85,small,4996.829
low fat,0.041789718,household,256.1014,supermarket,tier 3,13.0,high,2550.014
low fat,0.022548195,frozen foods,95.7068,supermarket,tier 3,7.075,high,583.2408
regular,0.046599684,fruits and vegetables,125.1388,supermarket,tier 2,17.85,small,1981.4208
low fat,0.095064731,dairy,232.4642,grocery store,tier 3,10.6,medium,697.0926
regular,0.029283081,canned,175.137,supermarket,tier 3,9.695,medium,3705.177
low fat,0.042383069,household,108.0938,supermarket,tier 3,12.65,medium,1607.907
low fat,0.155706798,household,127.9652,grocery store,tier 3,5.945,medium,645.826
low fat,0.016767995,meat,141.418,supermarket,tier 2,17.5,medium,1957.452
low fat,0.120961347,others,143.847,supermarket,tier 2,7.39,medium,4866.998
low fat,0.178622919,fruits and vegetables,177.937,grocery store,tier 3,9.8,medium,176.437
regular,0.02633607,canned,40.6138,supermarket,tier 3,11.8,high,406.138
low fat,0.126287542,hard drinks,235.5616,grocery store,tier 3,8.895,medium,468.7232
low fat,0.11350542,soft drinks,186.8924,supermarket,tier 1,11.8,medium,2961.4784
regular,0.094201477,meat,213.356,supermarket,tier 3,12.857645184136183,medium,6817.792
regular,0.125224466,breakfast,41.248,supermarket,tier 1,17.25,small,679.116
regular,0.005561798,fruits and vegetables,168.379,supermarket,tier 2,11.35,medium,3225.801
low fat,0.101980245,dairy,54.3956,supermarket,tier 2,19.25,medium,873.5296
regular,0.081193712,baking goods,198.411,supermarket,tier 2,19.7,medium,2553.343
low fat,0.024369007,household,40.2454,supermarket,tier 1,14.0,medium,922.7988
low fat,0.188619537,canned,146.4418,supermarket,tier 2,8.355,medium,3089.9778
regular,0.094037291,fruits and vegetables,62.3194,supermarket,tier 1,15.1,medium,495.3552
low fat,0.030188505,canned,77.367,supermarket,tier 2,12.1,medium,612.536
low fat,0.046578409,fruits and vegetables,48.6692,supermarket,tier 2,8.185,medium,1182.4608
regular,0.223985293,soft drinks,186.2924,grocery store,tier 1,12.857645184136183,small,555.2772
regular,0.085763562,frozen foods,49.0692,supermarket,tier 3,15.5,high,295.6152
regular,0.105145451,frozen foods,144.2812,supermarket,tier 1,14.0,small,4844.3608
low fat,0.019382568,health and hygiene,129.3994,supermarket,tier 2,18.0,small,3340.9844
low fat,0.0,soft drinks,166.5158,supermarket,tier 1,9.6,medium,3509.4318
low fat,0.093002339,fruits and vegetables,177.7712,supermarket,tier 3,12.857645184136183,medium,4921.5936
low fat,0.035549527,snack foods,244.117,supermarket,tier 3,9.6,high,5346.374
low fat,0.054720642,frozen foods,107.8254,supermarket,tier 3,12.857645184136183,medium,2387.5588
regular,0.052708138,frozen foods,114.7176,supermarket,tier 2,16.7,medium,2404.8696
low fat,0.089144149,canned,144.9786,supermarket,tier 1,9.3,medium,1011.3502
low fat,0.128011859,fruits and vegetables,210.9902,supermarket,tier 2,8.1,small,6371.706
low fat,0.178272728,household,172.4422,supermarket,tier 2,19.1,medium,1551.9798
low fat,0.099024124,household,208.527,supermarket,tier 3,8.88,medium,3145.905
regular,0.046898544,canned,153.7998,supermarket,tier 2,6.825,medium,922.7988
regular,0.041994624,frozen foods,194.782,supermarket,tier 2,11.5,small,3475.476
low fat,0.022694623,frozen foods,98.8068,supermarket,tier 2,7.075,medium,2527.3768
low fat,0.039467795,household,151.7366,supermarket,tier 2,20.7,medium,604.5464
regular,0.061270647,breakfast,56.7588,supermarket,tier 1,7.895,medium,343.5528
low fat,0.036686158,household,229.601,supermarket,tier 3,6.86,medium,2526.711
regular,0.014200671,snack foods,187.1872,supermarket,tier 3,9.6,high,3214.4824
low fat,0.079806266,household,172.1106,supermarket,tier 1,12.1,small,3422.212
low fat,0.059797172,fruits and vegetables,151.8366,supermarket,tier 3,11.1,high,1057.9562
low fat,0.0,hard drinks,190.9872,supermarket,tier 2,9.5,medium,3025.3952
low fat,0.049381666,snack foods,193.0478,supermarket,tier 1,21.0,medium,1549.9824
regular,0.107057186,fruits and vegetables,144.9786,supermarket,tier 1,5.46,small,2022.7004
regular,0.109274313,fruits and vegetables,225.3062,grocery store,tier 1,12.857645184136183,small,677.1186
low fat,0.018889593,health and hygiene,236.259,supermarket,tier 3,17.6,high,4727.18
low fat,0.021369722,household,75.8328,supermarket,tier 2,20.35,medium,154.4656
low fat,0.092927148,household,249.5066,supermarket,tier 1,7.39,medium,4267.1122
regular,0.113139486,starchy foods,92.9804,grocery store,tier 1,12.857645184136183,small,183.7608
regular,0.117387066,snack foods,160.2578,supermarket,tier 3,9.195,high,4492.8184
low fat,0.038730229,household,166.2842,supermarket,tier 2,17.1,small,4807.7418
regular,0.030211742,canned,59.322,supermarket,tier 3,13.0,medium,539.298
low fat,0.032924463,baking goods,107.2938,supermarket,tier 1,15.5,medium,2143.876
low fat,0.120022543,household,94.8094,supermarket,tier 3,8.695,medium,1428.141
regular,0.037388493,snack foods,107.8254,supermarket,tier 3,12.857645184136183,medium,1410.8302
low fat,0.096413261,household,55.3588,supermarket,tier 1,7.5,small,1030.6584
low fat,0.069405301,snack foods,112.1228,supermarket,tier 3,7.485,medium,1105.228
low fat,0.090649107,others,194.3478,supermarket,tier 2,9.8,medium,4649.9472
low fat,0.021649904,health and hygiene,150.8708,supermarket,tier 2,11.395,medium,4363.6532
low fat,0.02689477,household,76.7354,supermarket,tier 2,20.7,small,2482.7682
regular,0.016679232,frozen foods,96.3726,supermarket,tier 1,16.2,medium,2740.4328
regular,0.00978492,starchy foods,225.9062,grocery store,tier 1,12.857645184136183,small,451.4124
low fat,0.056429024,soft drinks,144.2812,supermarket,tier 1,13.15,small,1282.3308
low fat,0.009998763,meat,182.3608,supermarket,tier 1,21.25,small,551.2824
low fat,0.020757926,breads,84.3566,supermarket,tier 2,13.15,medium,761.0094
low fat,0.041374909,household,89.2514,supermarket,tier 2,19.6,medium,1416.8224
low fat,0.096756649,snack foods,208.7612,supermarket,tier 2,12.6,medium,5226.53
regular,0.079523619,dairy,181.7608,supermarket,tier 2,12.8,medium,4961.5416
low fat,0.0,dairy,155.1288,supermarket,tier 2,7.285,medium,1414.1592
low fat,0.012167988,others,190.253,supermarket,tier 2,13.1,medium,4174.566
regular,0.032976399,snack foods,114.6518,supermarket,tier 2,8.63,medium,2846.295
regular,0.147492524,frozen foods,141.5838,supermarket,tier 2,10.195,medium,1685.8056
regular,0.0,snack foods,110.0544,supermarket,tier 1,16.85,medium,2572.6512
low fat,0.028566433,baking goods,193.0136,supermarket,tier 1,9.3,medium,4860.34
regular,0.110479217,frozen foods,36.7506,supermarket,tier 3,15.85,medium,531.3084
low fat,0.042838514,health and hygiene,163.7842,supermarket,tier 2,5.485,medium,1657.842
low fat,0.012264903,fruits and vegetables,162.8894,supermarket,tier 3,18.25,high,3397.5774
low fat,0.096132367,snack foods,208.9612,supermarket,tier 3,12.6,high,4181.224
low fat,0.168780127,soft drinks,197.8768,grocery store,tier 1,12.857645184136183,small,197.0768
low fat,0.099193899,frozen foods,38.1164,supermarket,tier 2,12.85,medium,656.4788
low fat,0.076721393,dairy,59.4536,supermarket,tier 2,6.13,small,2021.3688
regular,0.06173052,fruits and vegetables,159.1578,grocery store,tier 1,12.857645184136183,small,160.4578
low fat,0.174934513,soft drinks,145.0102,supermarket,tier 3,5.655,high,1895.5326
low fat,0.0,household,119.1124,supermarket,tier 1,11.1,small,1303.6364
regular,0.009802791,snack foods,223.0404,supermarket,tier 3,11.6,medium,1125.202
regular,0.09942555,frozen foods,87.0856,supermarket,tier 1,16.0,medium,527.3136
low fat,0.062384659,starchy foods,34.6532,supermarket,tier 1,12.15,medium,719.064
regular,0.034745307,breads,158.8288,supermarket,tier 3,6.55,medium,4399.6064
low fat,0.035579135,snack foods,244.417,supermarket,tier 1,9.6,small,1944.136
low fat,0.067569539,household,43.0796,supermarket,tier 3,19.1,medium,619.194
regular,0.029697925,dairy,143.0786,supermarket,tier 3,14.0,high,3178.5292
regular,0.03525037,fruits and vegetables,160.9578,supermarket,tier 2,14.85,small,2246.4092
low fat,0.045916788,baking goods,198.8084,supermarket,tier 3,4.92,high,2976.126
low fat,0.021539999,fruits and vegetables,182.4976,supermarket,tier 2,13.5,medium,1629.8784
regular,0.027673055,canned,169.279,supermarket,tier 2,15.7,medium,3735.138
low fat,0.092997032,household,55.2956,supermarket,tier 2,8.97,small,873.5296
low fat,0.073283193,soft drinks,91.812,supermarket,tier 1,15.35,small,1771.028
regular,0.041049322,canned,41.2454,supermarket,tier 3,12.857645184136183,medium,1342.2528
regular,0.008525061,meat,72.5038,supermarket,tier 3,12.857645184136183,medium,2512.7292
low fat,0.117201696,snack foods,184.0266,supermarket,tier 2,17.7,medium,2397.5458
low fat,0.005977465,household,163.3526,supermarket,tier 2,6.36,small,2631.2416
low fat,0.0,frozen foods,225.3062,supermarket,tier 3,12.857645184136183,medium,4288.4178
low fat,0.157528118,dairy,142.9154,grocery store,tier 1,12.857645184136183,small,141.8154
low fat,0.082427854,baking goods,149.3076,supermarket,tier 1,8.235,small,2808.3444
low fat,0.041802518,health and hygiene,34.8216,supermarket,tier 1,12.35,medium,311.5944
low fat,0.015450376,health and hygiene,158.9604,supermarket,tier 1,18.0,small,1584.604
low fat,0.057527544,baking goods,43.1086,grocery store,tier 3,20.0,medium,89.2172
low fat,0.025512207,fruits and vegetables,159.692,supermarket,tier 3,6.055,medium,5592.72
regular,0.174110803,baking goods,166.85,grocery store,tier 3,6.63,medium,499.35
low fat,0.175362333,baking goods,158.9604,supermarket,tier 3,12.857645184136183,medium,4436.8912
regular,0.038367194,dairy,87.1198,supermarket,tier 3,8.3,medium,959.4178
regular,0.014781046,dairy,193.8162,supermarket,tier 3,20.25,high,3463.4916
regular,0.040268044,canned,191.453,supermarket,tier 1,8.6,medium,1707.777
low fat,0.014355033,household,55.4614,supermarket,tier 2,19.5,medium,552.614
regular,0.129766301,snack foods,141.6838,supermarket,tier 2,5.095,medium,3231.1274
low fat,0.008997141,meat,119.9756,supermarket,tier 2,11.0,medium,1938.8096
low fat,0.07784544,snack foods,260.5962,supermarket,tier 1,18.25,medium,3884.943
low fat,0.0,baking goods,43.4086,supermarket,tier 3,20.0,medium,401.4774
low fat,0.074265816,dairy,109.5228,supermarket,tier 3,12.857645184136183,medium,3757.7752
regular,0.102422487,fruits and vegetables,131.4968,supermarket,tier 3,12.857645184136183,medium,1565.9616
low fat,0.032811503,frozen foods,239.6906,supermarket,tier 2,7.5,medium,2614.5966
regular,0.038477325,baking goods,62.951,supermarket,tier 3,7.22,medium,1138.518
regular,0.020411155,meat,98.6042,supermarket,tier 1,12.0,small,1091.2462
regular,0.042552418,canned,123.5046,supermarket,tier 2,12.15,medium,1743.0644
regular,0.009818244,snack foods,223.1404,supermarket,tier 2,11.6,medium,5175.9292
regular,0.035572183,baking goods,144.4444,supermarket,tier 1,8.315,small,2902.888
regular,0.04274788,meat,183.695,supermarket,tier 1,12.15,medium,2929.52
low fat,0.04572322,canned,222.1456,supermarket,tier 1,5.905,medium,5747.1856
low fat,0.023934398,soft drinks,105.828,supermarket,tier 2,8.575,medium,958.752
regular,0.146527359,seafood,147.905,supermarket,tier 1,17.35,medium,2247.075
low fat,0.012651172,household,123.1414,supermarket,tier 2,18.6,small,2314.9866
low fat,0.107507291,household,34.8558,supermarket,tier 3,12.857645184136183,medium,441.4254
regular,0.096295326,meat,133.4942,supermarket,tier 2,15.1,medium,1457.4362
low fat,0.0,starchy foods,167.5158,supermarket,tier 3,12.857645184136183,medium,4345.0108
low fat,0.079613553,meat,65.0826,supermarket,tier 2,7.825,small,1162.4868
low fat,0.103398309,baking goods,143.947,supermarket,tier 3,9.17,medium,2576.646
regular,0.16767231,fruits and vegetables,124.2388,grocery store,tier 3,20.7,medium,247.6776
low fat,0.020551458,snack foods,146.6734,supermarket,tier 3,12.1,high,2227.101
regular,0.025961116,snack foods,80.4302,supermarket,tier 1,13.65,medium,316.9208
regular,0.046960237,baking goods,111.857,supermarket,tier 1,8.38,medium,2966.139
low fat,0.041533438,fruits and vegetables,119.8466,supermarket,tier 3,19.75,medium,2239.0854
low fat,0.065436581,soft drinks,142.9128,supermarket,tier 1,8.67,small,2013.3792
low fat,0.08126841,baking goods,110.2544,supermarket,tier 2,15.6,medium,1789.6704
regular,0.072689818,dairy,48.7692,supermarket,tier 3,12.35,medium,788.3072
low fat,0.116723677,snack foods,182.4266,supermarket,tier 1,17.7,medium,5163.9448
regular,0.074035423,canned,87.9198,supermarket,tier 3,12.5,medium,1133.8574
regular,0.059751638,fruits and vegetables,129.1678,supermarket,tier 3,20.2,high,1017.3424
low fat,0.092854963,household,158.7604,supermarket,tier 2,13.15,medium,3010.7476
regular,0.0,frozen foods,230.0668,grocery store,tier 1,12.857645184136183,small,691.1004
low fat,0.044606379,snack foods,174.2054,supermarket,tier 3,12.857645184136183,medium,4377.635
low fat,0.162107603,snack foods,106.3622,supermarket,tier 3,10.85,high,2117.244
low fat,0.0,health and hygiene,37.3506,supermarket,tier 3,12.857645184136183,medium,1024.6662
low fat,0.030060895,snack foods,166.4816,supermarket,tier 3,17.7,medium,2013.3792
low fat,0.081050006,baking goods,79.196,supermarket,tier 2,14.35,medium,1278.336
regular,0.051783761,frozen foods,125.8678,supermarket,tier 2,20.0,medium,3433.5306
low fat,0.0,baking goods,37.2874,supermarket,tier 3,12.3,high,705.748
regular,0.024998007,baking goods,174.4422,supermarket,tier 3,10.3,medium,3448.844
regular,0.105208448,snack foods,170.5764,supermarket,tier 3,15.6,high,4466.1864
regular,0.14118383,baking goods,50.5008,supermarket,tier 3,9.8,medium,253.004
low fat,0.135692831,snack foods,220.0482,supermarket,tier 3,11.1,medium,2628.5784
low fat,0.116347087,frozen foods,76.867,supermarket,tier 3,12.857645184136183,medium,2526.711
low fat,0.12150063,fruits and vegetables,46.8402,supermarket,tier 3,11.8,high,413.4618
regular,0.088864488,fruits and vegetables,119.3466,supermarket,tier 2,7.72,medium,3064.0116
low fat,0.070912843,frozen foods,121.5098,supermarket,tier 3,12.857645184136183,medium,2410.196
regular,0.041571557,frozen foods,49.9376,supermarket,tier 1,19.6,small,623.1888
low fat,0.093454899,fruits and vegetables,175.3712,supermarket,tier 1,6.425,small,2988.1104
low fat,0.021329793,fruits and vegetables,105.5306,supermarket,tier 1,20.85,small,940.7754
low fat,0.079299474,household,170.5422,grocery store,tier 3,18.0,medium,344.8844
low fat,0.085138334,snack foods,108.6912,supermarket,tier 2,7.05,medium,1310.2944
low fat,0.087175137,dairy,98.341,supermarket,tier 1,16.25,small,1351.574
low fat,0.093214498,dairy,74.667,supermarket,tier 2,20.7,medium,2143.876
low fat,0.025458716,dairy,241.2538,supermarket,tier 3,5.44,high,3124.5994
low fat,0.032741422,household,40.4822,supermarket,tier 3,20.5,high,589.233
regular,0.038560279,fruits and vegetables,109.857,supermarket,tier 1,12.35,medium,1208.427
low fat,0.130544568,frozen foods,248.046,supermarket,tier 3,12.857645184136183,medium,7883.072
low fat,0.122629121,hard drinks,175.4396,supermarket,tier 2,4.61,small,2616.594
low fat,0.110913601,household,106.3306,supermarket,tier 2,8.275,medium,1254.3672
low fat,0.121635591,fruits and vegetables,175.4738,supermarket,tier 3,12.857645184136183,medium,2954.1546
regular,0.128449055,soft drinks,186.5924,supermarket,tier 3,8.27,medium,4442.2176
low fat,0.055098434,frozen foods,109.2254,supermarket,tier 2,7.905,medium,976.7286
low fat,0.0,health and hygiene,182.1608,supermarket,tier 1,16.2,medium,3123.9336
low fat,0.0,fruits and vegetables,258.3988,grocery store,tier 1,12.857645184136183,small,256.9988
low fat,0.010013429,household,176.437,supermarket,tier 2,13.6,medium,4587.362
low fat,0.040187877,others,85.6908,supermarket,tier 2,9.395,medium,1593.9252
regular,0.024044279,fruits and vegetables,241.0512,grocery store,tier 3,7.35,medium,242.3512
low fat,0.014007727,frozen foods,38.319,supermarket,tier 3,15.35,high,292.952
regular,0.041214746,canned,42.0454,supermarket,tier 3,14.5,high,629.181
regular,0.031663212,baking goods,173.2764,supermarket,tier 3,12.6,medium,1030.6584
regular,0.0,baking goods,39.3138,supermarket,tier 3,10.8,high,1015.345
low fat,0.042716162,canned,257.833,supermarket,tier 1,18.85,medium,3332.329
low fat,0.06479182,others,254.004,supermarket,tier 2,12.15,medium,2277.036
regular,0.009761175,snack foods,226.9404,supermarket,tier 2,11.6,small,1800.3232
low fat,0.02295878,household,101.6332,supermarket,tier 3,15.3,high,1845.5976
regular,0.030927632,dairy,256.8672,supermarket,tier 1,20.35,small,3579.3408
low fat,0.103752817,dairy,155.1998,grocery store,tier 3,14.5,medium,307.5996
regular,0.136428395,snack foods,193.982,supermarket,tier 1,6.89,small,1737.738
regular,0.071904258,fruits and vegetables,106.8254,grocery store,tier 3,14.6,medium,108.5254
regular,0.026627857,canned,93.712,supermarket,tier 3,16.85,medium,745.696
low fat,0.028393624,dairy,153.434,supermarket,tier 3,8.93,high,1378.206
regular,0.116331694,snack foods,176.9028,supermarket,tier 2,8.31,medium,3010.7476
low fat,0.112893408,snack foods,131.0626,grocery store,tier 3,19.0,medium,524.6504
regular,0.017937483,meat,103.499,supermarket,tier 3,12.857645184136183,medium,1547.985
regular,0.164438907,frozen foods,188.4214,grocery store,tier 1,12.857645184136183,small,376.8428
regular,0.044252621,meat,102.599,supermarket,tier 1,5.19,small,1651.184
low fat,0.120060274,frozen foods,246.5434,supermarket,tier 2,17.0,medium,4470.1812
regular,0.010909704,meat,110.8544,supermarket,tier 3,11.65,high,1677.816
low fat,0.059055045,household,247.346,supermarket,tier 2,20.25,medium,1970.768
low fat,0.149223055,health and hygiene,145.8102,grocery store,tier 3,10.0,medium,874.8612
regular,0.084404264,dairy,49.5376,grocery store,tier 1,12.857645184136183,small,143.8128
regular,0.054079556,fruits and vegetables,165.9526,supermarket,tier 2,11.1,medium,2631.2416
regular,0.057655493,meat,152.6366,supermarket,tier 3,11.8,medium,1662.5026
regular,0.030413777,snack foods,221.3114,supermarket,tier 3,9.695,medium,2217.114
low fat,0.049496899,fruits and vegetables,151.505,supermarket,tier 2,13.65,medium,2846.295
regular,0.029653914,fruits and vegetables,140.5838,supermarket,tier 1,17.75,small,2669.1922
low fat,0.047912071,household,179.866,supermarket,tier 3,11.3,medium,1258.362
low fat,0.066611321,snack foods,178.237,supermarket,tier 3,12.857645184136183,medium,3705.177
low fat,0.016611475,frozen foods,122.0098,supermarket,tier 1,19.35,small,2651.2156
regular,0.03822479,dairy,99.8726,supermarket,tier 2,6.905,medium,587.2356
regular,0.129016487,starchy foods,98.4068,supermarket,tier 1,13.5,medium,1846.9292
regular,0.080141165,snack foods,111.4544,supermarket,tier 2,16.85,medium,2013.3792
regular,0.0480335,fruits and vegetables,188.2556,supermarket,tier 2,20.6,medium,3755.112
regular,0.179355893,meat,94.1752,supermarket,tier 1,6.175,medium,575.2512
regular,0.062510529,frozen foods,146.8418,supermarket,tier 3,18.5,medium,2059.9852
low fat,0.038519399,snack foods,236.8564,supermarket,tier 2,13.35,small,5005.4844
low fat,0.047827139,household,105.3622,supermarket,tier 3,12.857645184136183,medium,3387.5904
regular,0.032208865,canned,154.9972,supermarket,tier 1,8.115,medium,3739.1328
low fat,0.078874948,canned,37.4506,supermarket,tier 3,15.85,medium,303.6048
regular,0.097275777,breads,223.9088,grocery store,tier 1,12.857645184136183,small,223.7088
low fat,0.020664178,fruits and vegetables,50.8324,supermarket,tier 2,16.35,medium,1298.31
low fat,0.078060605,fruits and vegetables,96.0094,supermarket,tier 3,21.35,medium,380.8376
low fat,0.131714183,frozen foods,245.846,supermarket,tier 3,12.15,medium,4434.228
low fat,0.135944247,hard drinks,172.0422,supermarket,tier 1,16.6,medium,2586.633
regular,0.077478931,frozen foods,170.3106,supermarket,tier 3,11.6,medium,4277.765
regular,0.046114018,snack foods,178.2344,supermarket,tier 2,20.6,medium,1070.6064
regular,0.161030847,canned,251.2408,grocery store,tier 1,12.857645184136183,small,1001.3632
regular,0.054455495,frozen foods,149.5366,supermarket,tier 1,20.1,small,2871.5954
regular,0.0,dairy,186.024,supermarket,tier 3,13.65,medium,4287.752
